order_id,product_sku,quantity,price,warranty_months
2480,MO-DE-0515,2,6638,6
2481,MO-SA-0153,1,72578,36
2481,RO-AS-0093,2,8284,24
2481,TA-AM-0755,1,26122,6
2482,SM-RE-0059,1,113551,6
2482,SM-NO-0689,2,122919,36
2483,GA-SO-0110,1,38149,6
2483,CA-ON-0197,2,1200,36
2484,SM-MO-0245,2,97631,24
2484,TV-XI-0032,1,40803,12
2484,TA-RE-0202,1,25576,24
2485,CA-BO-0400,3,241,24
2486,TA-AP-0005,1,34920,36
2486,KE-HP-0789,1,5326,36
2487,LA-MI-0616,2,36561,36
2487,GA-SO-0562,3,39439,12
2488,SM-RE-0021,3,52328,12
2489,CA-PA-0307,2,123661,6
2489,SM-GA-0128,3,31599,24
2489,SP-HA-0579,3,17620,12
2489,GA-SO-0509,2,51693,24
2490,EA-ON-0494,2,24139,24
2490,TA-AP-0253,3,59284,12
2490,HE-SK-0445,1,24899,36
2491,PR-XE-0709,1,23838,12
2493,CH-BO-0661,3,967,24
2494,ME-KI-0747,2,1615,6
2495,TV-ON-0716,1,172330,6
2496,LA-LG-0163,3,117305,36
2496,WE-CR-0275,3,1823,36
2497,KE-CO-0720,1,10672,12
2497,WE-CR-0275,2,1823,36
2499,PR-BR-0173,1,46996,6
2499,ME-TR-0037,1,1661,12
2499,PO-SA-0379,3,4546,36
2501,EA-JA-0228,3,17483,36
2501,TV-SA-0654,3,30701,24
2502,LA-MS-0090,2,121233,12
2502,TA-SA-0292,3,26029,6
2503,PR-XE-0567,2,21414,24
2503,TA-AM-0645,1,62959,12
2504,TV-SO-0776,1,104371,36
2504,SM-AM-0112,1,6320,24
2504,TV-PA-0338,2,36556,36
2506,CA-OL-0463,1,46467,24
2507,GA-SO-0473,2,54701,36
2507,LA-DE-0442,1,194159,36
2507,MO-CO-0790,3,5029,24
2508,KE-CO-0009,2,3910,24
2508,SP-JB-0670,3,36585,12
2508,CA-GO-0289,2,147823,36
2508,LA-MS-0017,2,88965,24
2509,LA-AS-0034,3,69786,12
2509,CA-SO-0455,1,132878,36
2509,PR-BR-0718,2,46106,12
2509,CA-BO-0413,3,781,36
2509,CH-BO-0601,1,1792,36
2510,CH-SA-0149,2,699,6
2511,SM-NO-0303,2,38277,6
2512,SM-GO-0403,3,87688,12
2512,TV-XI-0318,2,105731,6
2512,TV-ON-0433,2,182635,36
2513,CH-RE-0751,1,1794,36
2513,KE-KE-0591,3,3788,6
2514,PO-SY-0288,3,4217,36
2515,WE-CR-0275,1,1823,36
2515,TV-ON-0104,3,62436,36
2516,LA-AS-0072,3,53496,6
2517,CH-BE-0783,2,365,12
2518,PR-CA-0372,2,11259,6
2518,EA-NO-0305,1,8383,6
2519,TA-AM-0407,1,70517,6
2519,WE-HP-0073,1,2941,24
2520,CA-BE-0113,1,1476,12
2520,PR-HP-0043,1,13418,12
2521,SM-AM-0667,2,8193,12
2521,WE-HP-0775,1,14841,12
2521,PO-SY-0287,3,666,36
2522,SM-RE-0233,2,107790,6
2523,ME-SA-0058,1,1753,36
2523,WE-RA-0357,3,4698,6
2523,PO-RE-0029,3,2841,12
2524,TV-PA-0348,3,34816,24
2524,WE-MI-0132,2,14456,6
2524,MO-ST-0099,3,5637,24
2525,EA-AN-0164,1,23449,6
2525,PR-BR-0173,2,46996,6
2525,CA-GO-0448,1,36564,6
2525,SM-XI-0012,2,94800,12
2526,CA-AN-0639,1,545,6
2526,ME-SO-0074,2,6552,6
2526,CA-SO-0380,1,132088,12
2526,PO-SA-0685,1,3307,36
2527,MO-HP-0044,1,2575,36
2529,CA-NI-0322,2,67161,36
2529,SP-UL-0663,1,18592,12
2529,RO-AS-0255,2,5850,12
2529,CH-RE-0327,1,2230,12
2531,WE-HP-0360,1,10700,24
2531,SM-GO-0195,3,105784,24
2531,SM-BO-0609,3,21391,36
2533,CA-AM-0251,2,871,6
2533,RO-AS-0224,2,10203,36
2534,CA-UG-0237,2,199,36
2535,SM-GA-0419,1,22846,12
2535,MO-RA-0359,2,2956,6
2536,MO-MI-0701,3,4605,12
2536,MO-LO-0290,3,2729,12
2536,LA-DE-0392,3,94459,6
2536,CA-FU-0234,1,89783,24
2537,EA-ON-0494,1,24139,24
2537,CH-ON-0780,2,480,24
2540,WE-MI-0132,1,14456,6
2540,EA-BO-0612,1,5815,24
2542,WE-MI-0393,2,10748,6
2542,PR-EP-0431,1,10941,6
2543,HE-BO-0485,2,10935,6
2544,TA-AM-0170,3,69823,24
2545,ME-SO-0458,2,3719,6
2545,KE-DE-0439,1,6700,24
2546,PO-SA-0555,1,4577,24
2547,SP-UL-0336,2,39597,24
2549,TV-ON-0716,2,172330,6
2549,HE-BE-0415,2,23234,12
2551,LA-HP-0432,2,185439,12
2551,KE-RA-0614,2,8551,24
2552,KE-ST-0474,3,6679,24
2552,MO-LG-0717,3,54355,36
2552,KE-RA-0365,3,6686,24
2553,TV-LG-0088,1,112050,6
2553,PO-AM-0623,1,3940,24
2554,KE-ST-0668,3,8088,6
2554,RO-D--0724,1,1074,36
2555,MO-CO-0790,3,5029,24
2555,CA-UG-0323,3,1005,24
2556,CA-SO-0428,1,89759,6
2556,PO-AN-0384,2,4397,36
2557,KE-CO-0354,1,3947,12
2558,SP-JB-0697,2,16293,6
2558,TA-AP-0721,2,27720,24
2559,LA-RA-0095,2,49026,24
2559,RO-NE-0238,3,13485,24
2559,CA-BO-0042,1,1038,6
2559,ME-SO-0429,2,2857,12
2560,SM-OP-0733,1,110624,12
2560,SM-RE-0486,1,18723,6
2561,SM-SA-0315,2,18460,36
2561,WE-HP-0360,2,10700,24
2561,PO-SY-0287,2,666,36
2562,WE-HP-0360,1,10700,24
2562,SP-JB-0568,2,12896,24
2562,HE-PH-0313,2,20298,6
2563,KE-RA-0365,1,6686,24
2565,LA-RA-0340,3,73261,6
2566,RO-AS-0224,3,10203,36
2566,EA-SA-0206,1,18749,24
2567,RO-CI-0013,2,5759,36
2567,KE-KE-0787,1,12620,36
2568,SM-VI-0352,1,147364,6
2569,PR-HP-0043,3,13418,12
2569,LA-DE-0677,1,134210,36
2569,SM-SA-0183,2,12359,12
2569,TV-LG-0636,2,24269,36
2569,MO-BE-0525,1,37174,12
2570,KE-CO-0023,3,4694,24
2570,MO-HP-0715,1,3378,12
2570,SM-BO-0527,3,30839,12
2570,TV-XI-0318,1,105731,6
2571,CH-BE-0657,2,2523,12
2571,CA-BE-0539,3,915,36
2572,HE-SO-0625,3,14374,24
2572,EA-AN-0115,2,3063,24
2572,LA-MI-0171,3,149535,12
2572,GA-MI-0190,1,48493,36
2572,WE-MI-0329,2,2319,36
2573,KE-HP-0730,2,13864,12
2574,EA-JA-0593,1,23925,24
2574,PO-RE-0311,1,1045,24
2574,LA-MI-0057,2,197846,36
2574,CA-SO-0414,1,39490,12
2575,TA-RE-0711,1,56157,36
2575,CA-AN-0049,3,762,12
2575,SP-JB-0670,1,36585,12
2577,MO-SA-0075,2,38887,6
2578,RO-CI-0267,2,10560,24
2579,CH-AN-0261,3,347,6
2581,GA-NI-0644,1,52492,12
2581,ME-TR-0037,3,1661,12
2581,LA-RA-0068,1,90736,6
2582,LA-DE-0211,1,140299,12
2582,PO-AM-0514,1,4428,12
2583,EA-JA-0725,3,1015,36
2583,CA-UG-0450,2,1387,36
2584,SM-VI-0475,3,93198,36
2584,HE-BE-0256,3,10947,36
2585,CA-UG-0450,1,1387,36
2585,CA-AN-0343,2,729,36
2586,CH-SA-0114,1,2246,36
2587,LA-MS-0015,1,86104,36
2588,SM-ON-0316,2,10869,12
2588,EA-JA-0258,3,3938,12
2588,SP-UL-0652,2,8671,12
2588,ME-SO-0041,3,4638,36
2589,CH-BO-0524,3,813,6
2589,MO-BE-0456,1,18168,36
2589,ME-SO-0458,1,3719,6
2589,EA-AN-0164,2,23449,6
2589,CA-PA-0307,1,123661,6
2590,GA-MI-0617,1,51874,36
2590,KE-CO-0009,2,3910,24
2590,SM-AM-0124,1,5518,6
2591,CH-RE-0751,1,1794,36
2592,TV-TC-0702,3,39894,12
2592,CA-OL-0176,3,54883,12
2593,RO-D--0724,3,1074,36
2593,SM-SA-0511,3,61886,24
2593,MO-SA-0201,1,14622,24
2594,EA-NO-0198,2,22970,12
2596,HE-SK-0445,1,24899,36
2596,SM-FI-0216,1,38856,36
2597,TA-RE-0202,1,25576,24
2597,PR-HP-0549,2,44649,12
2598,TV-TC-0588,3,43669,36
2599,WE-LO-0262,2,6911,24
2600,MO-MI-0374,1,7537,6
2600,LA-HP-0734,3,77370,12
2601,PR-BR-0533,3,26144,6
2601,CA-SO-0731,2,51318,12
2601,ME-TR-0252,2,2610,24
2602,ME-KI-0302,2,5357,36
2603,CA-AM-0064,2,1339,12
2603,CA-FU-0369,3,45567,24
2604,HE-SO-0625,2,14374,24
2604,MO-AS-0347,1,44378,6
2605,PO-ON-0540,3,2844,24
2605,CA-UG-0735,2,312,24
2606,SM-VI-0799,1,79141,36
2606,RO-CI-0726,3,1597,36
2606,ME-SO-0041,1,4638,36
2607,LA-DE-0004,1,80165,36
2607,HE-BE-0772,2,26259,6
2608,TA-SA-0748,1,70534,6
2608,GA-SO-0144,1,47282,6
2608,CA-GO-0457,3,101489,6
2609,PR-CA-0669,1,25806,6
2609,MO-HP-0213,1,18971,36
2609,CA-BO-0413,1,781,36
2609,MO-DE-0443,2,60187,12
2609,SP-HA-0226,2,4448,12
2610,ME-KI-0203,2,703,6
2610,CA-BE-0738,2,328,36
2611,CH-SA-0345,2,1143,24
2611,SM-GA-0779,3,10955,6
2612,TV-TC-0027,1,151302,6
2613,LA-AC-0430,1,51049,24
2613,ME-SO-0107,1,5667,6
2613,RO-AS-0505,1,2757,24
2614,WE-LO-0566,2,7018,6
2614,TV-XI-0695,2,40254,36
2615,CH-BO-0491,2,2035,6
2615,PR-BR-0173,3,46996,6
2616,CA-SO-0018,3,117122,24
2616,LA-AS-0034,1,69786,12
2617,KE-DU-0510,1,5032,12
2617,EA-ON-0551,1,17006,24
2617,SM-AM-0667,1,8193,12
2617,MO-ST-0788,2,6125,36
2617,HE-BE-0546,2,9630,24
2618,MO-VI-0693,3,52421,24
2618,TA-AP-0253,3,59284,12
2620,CA-AM-0615,1,150,12
2621,TA-AM-0645,2,62959,12
2621,HE-BO-0774,2,2297,36
2621,CA-BO-0493,2,606,24
2622,KE-RA-0297,3,6551,12
2623,CA-AM-0064,1,1339,12
2623,TV-SA-0572,1,36784,36
2623,KE-DE-0133,1,1533,6
2625,MO-HP-0715,3,3378,12
2626,TA-AM-0487,3,77162,36
2626,TV-XI-0318,3,105731,6
2626,CH-ON-0434,1,1664,12
2627,RO-CI-0745,3,10859,36
2628,ME-SA-0141,3,4176,12
2628,WE-LO-0108,2,13890,6
2629,WE-LO-0672,1,7089,24
2629,CH-SA-0114,2,2246,36
2631,PR-BR-0452,2,6909,6
2631,TA-SA-0748,2,70534,6
2631,SM-XI-0080,1,81414,24
2633,MO-BE-0085,3,16857,36
2633,CH-BO-0641,3,1301,24
2634,KE-DE-0133,2,1533,6
2634,HE-PH-0242,3,12022,36
2634,EA-JA-0258,3,3938,12
2634,PO-AN-0658,2,1804,36
2634,RO-CI-0244,2,14508,12
2635,EA-BO-0612,1,5815,24
2636,MO-SA-0201,3,14622,24
2636,MO-LG-0717,3,54355,36
2636,RO-LI-0605,2,11031,36
2637,LA-MI-0057,1,197846,36
2637,PR-BR-0482,2,47757,24
2637,PR-HP-0484,1,47890,36
2638,RO-TP-0723,1,8273,12
2640,PO-RE-0507,2,4961,36
2640,PR-CA-0714,2,17518,24
2641,HE-SO-0625,3,14374,24
2641,ME-SO-0458,1,3719,6
2641,EA-AP-0148,3,10311,12
2642,LA-HP-0082,1,141535,12
2643,CA-CA-0534,2,67696,6
2643,LA-MI-0057,3,197846,36
2644,TV-ON-0716,1,172330,6
2644,WE-LO-0262,1,6911,24
2644,SM-AP-0464,2,38074,6
2645,CA-AM-0798,3,1076,36
2646,SM-AP-0150,3,52992,36
2646,SM-XI-0012,3,94800,12
2647,CA-BO-0139,2,924,6
2648,SP-HA-0624,2,13457,12
2648,SM-BO-0103,3,24469,36
2648,LA-AP-0394,1,171548,24
2649,CA-AM-0707,2,891,36
2650,RO-AS-0224,2,10203,36
2650,KE-RA-0575,1,12888,36
2650,HE-BO-0627,2,15833,24
2650,RO-CI-0016,1,8413,12
2651,SP-HA-0624,3,13457,12
2652,MO-BE-0284,1,72046,24
2652,RO-TP-0800,2,13345,24
2653,WE-MI-0767,1,13258,24
2654,KE-ST-0437,1,11615,36
2654,PO-SA-0194,2,3587,36
2655,LA-LE-0067,2,168013,24
2657,CA-NI-0569,3,88921,12
2657,RO-NE-0010,1,10628,6
2659,GA-MI-0492,3,51987,24
2659,SP-BO-0477,1,1970,6
2659,PR-BR-0782,3,45602,6
2660,MO-AS-0045,1,65232,12
2660,MO-LG-0717,3,54355,36
2660,GA-MI-0031,1,44109,12
2661,ME-KI-0168,3,1253,36
2662,SM-NO-0689,3,122919,36
2663,CH-AP-0062,3,1148,12
2663,GA-MI-0381,2,33987,6
2663,SM-BO-0527,1,30839,12
2664,SP-HA-0574,3,34832,36
2665,SM-RE-0469,1,57589,36
2665,SP-JB-0670,2,36585,12
2665,HE-AU-0274,2,23870,24
2666,EA-AP-0531,1,1606,6
2666,PR-BR-0699,3,32559,6
2666,SP-HA-0579,2,17620,12
2667,HE-SE-0260,2,21360,24
2669,MO-DE-0001,1,44312,12
2669,KE-HP-0178,2,13421,24
2670,CA-BO-0042,3,1038,6
2671,SM-AP-0282,1,16575,24
2671,WE-LO-0672,3,7089,24
2671,HE-SO-0586,3,9701,36
2672,WE-MI-0767,3,13258,24
2672,LA-MI-0171,2,149535,12
2672,PR-EP-0119,3,42134,36
2672,RO-D--0724,3,1074,36
2674,SM-BO-0609,1,21391,36
2674,EA-SA-0526,3,11245,36
2674,TV-TC-0335,2,103728,6
2674,SM-MO-0245,2,97631,24
2675,SM-VI-0281,3,134581,24
2675,CH-BO-0185,2,2348,12
2676,LA-RA-0541,1,170508,12
2676,CA-ON-0197,2,1200,36
2677,PR-BR-0699,2,32559,6
2679,CH-SA-0149,1,699,6
2679,ME-KI-0390,1,6448,12
2680,TV-SO-0014,2,128605,36
2680,SM-FI-0462,3,35191,6
2681,SM-AP-0150,1,52992,36
2681,GA-MI-0425,1,41719,12
2681,EA-NO-0769,2,11323,36
2681,CH-SA-0420,3,1943,24
2681,CH-BO-0764,2,1647,6
2682,CA-FU-0096,1,110028,24
2683,CA-SO-0571,3,136061,12
2684,PO-AN-0384,1,4397,36
2684,HE-SK-0060,3,19943,36
2685,MO-DE-0135,1,6100,24
2685,MO-LG-0717,2,54355,36
2686,KE-KE-0098,3,14306,12
2687,PR-BR-0130,3,30583,24
2687,CH-BE-0471,2,1344,36
2687,CA-GO-0243,3,135087,6
2689,RO-AS-0117,1,11653,6
2689,GA-NI-0204,1,36707,12
2689,CA-BE-0578,1,1271,12
2689,LA-MI-0467,2,30894,6
2690,TV-ON-0433,1,182635,36
2690,EA-NO-0769,3,11323,36
2691,PO-RE-0029,3,2841,12
2692,PR-HP-0484,2,47890,36
2692,CH-BO-0185,2,2348,12
2693,MO-DE-0001,2,44312,12
2694,MO-ST-0788,3,6125,36
2694,HE-SK-0678,3,15450,24
2694,SM-MO-0187,3,47725,36
2694,RO-CI-0157,1,9662,24
2694,SM-AP-0635,2,13431,6
2698,CA-FU-0369,2,45567,24
2698,GA-SO-0375,1,47312,24
2699,CH-RE-0751,1,1794,36
2701,LA-LE-0097,1,85243,24
2702,ME-SA-0781,3,5197,6
2702,CA-SO-0018,1,117122,24
2702,WE-MI-0796,3,6037,24
2703,HE-JB-0140,1,19349,24
2704,EA-AN-0276,2,6479,12
2704,RO-CI-0610,1,5276,36
2705,CA-FU-0096,3,110028,24
2706,MO-MI-0374,3,7537,6
2706,SP-HA-0597,3,26777,6
2707,MO-DE-0497,3,3227,24
2707,CA-BO-0400,1,241,24
2707,MO-SA-0604,2,26820,24
2708,WE-LO-0066,3,9711,12
2708,KE-CO-0720,3,10672,12
2708,ME-SA-0058,3,1753,36
2709,CA-AM-0064,3,1339,12
2709,HE-PH-0061,1,21726,36
2711,CA-AM-0064,3,1339,12
2712,CA-UG-0237,1,199,36
2712,KE-DE-0383,3,5557,12
2712,LA-MI-0467,1,30894,6
2713,TV-ON-0081,1,81785,24
2713,WE-RA-0214,1,3012,6
2715,KE-ST-0437,2,11615,36
2716,HE-SO-0294,2,13792,24
2717,SM-NO-0545,1,43902,36
2718,SM-GA-0002,3,43548,24
2718,EA-AN-0164,3,23449,6
2718,KE-LO-0364,1,8352,12
2719,GA-MI-0053,2,37587,6
2720,RO-NE-0349,3,12856,24
2720,MO-DE-0405,1,2690,6
2721,LA-AS-0034,3,69786,12
2721,PR-BR-0173,1,46996,6
2722,TV-PA-0236,3,192172,6
2722,SP-BO-0495,2,23767,36
2722,HE-SK-0331,1,19224,6
2723,HE-AU-0274,2,23870,24
2725,TV-LG-0636,1,24269,36
2725,SM-RE-0207,3,121258,12
2726,LA-DE-0665,3,125924,24
2726,TV-PA-0193,1,37065,36
2726,LA-MS-0090,2,121233,12
2727,CA-NI-0322,3,67161,36
2727,TV-SO-0598,2,22705,24
2727,SP-HA-0620,2,13696,6
2728,GA-SO-0050,3,41958,6
2729,LA-DE-0211,3,140299,12
2730,SP-BO-0495,3,23767,36
2732,RO-NE-0010,1,10628,6
2732,MO-DE-0063,2,1217,24
2732,TV-ON-0449,3,58056,36
2733,EA-AN-0387,1,15330,12
2733,SP-UL-0557,1,34915,24
2734,PO-RE-0507,2,4961,36
2735,SP-HA-0574,2,34832,36
2735,LA-HP-0432,1,185439,12
2736,TV-SO-0776,2,104371,36
2736,GA-SO-0736,3,36208,12
2736,LA-MS-0131,2,143451,24
2736,CA-AN-0599,1,1378,6
2737,KE-ST-0159,2,13073,24
2737,HE-SO-0294,3,13792,24
2738,HE-SO-0739,2,11785,12
2738,CH-SA-0149,2,699,6
2738,SP-SO-0554,2,36526,24
2740,CH-SA-0420,2,1943,24
2740,CA-BE-0738,2,328,36
2741,MO-ST-0385,1,5337,36
2741,CH-BE-0783,2,365,12
2742,MO-DE-0443,1,60187,12
2743,GA-SO-0522,2,46811,24
2743,SM-VI-0475,1,93198,36
2744,PO-ON-0174,3,4050,24
2744,PO-SA-0109,3,543,24
2744,LA-LE-0784,2,71726,12
2745,HE-SO-0586,1,9701,36
2745,TV-XI-0603,2,189834,6
2746,LA-RA-0713,3,89714,12
2746,KE-RA-0212,3,6474,6
2747,TA-AM-0407,2,70517,6
2748,SM-GA-0128,1,31599,24
2748,RO-D--0266,1,1079,6
2748,LA-AC-0537,1,86393,6
2748,WE-LO-0105,3,12091,24
2749,TA-RE-0319,2,74134,24
2749,PO-ON-0174,3,4050,24
2750,CA-PA-0307,2,123661,6
2750,EA-SO-0648,2,12896,36
2751,TA-XI-0395,3,65049,12
2751,CA-AN-0049,2,762,12
2751,KE-ST-0777,1,9743,36
2751,SP-JB-0650,1,32845,24
2751,WE-MI-0767,3,13258,24
2752,PO-RE-0311,3,1045,24
2754,LA-RA-0541,3,170508,12
2755,GA-MI-0151,3,28236,12
2756,WE-LO-0587,2,8689,12
2756,SM-OP-0733,3,110624,12
2758,SM-RE-0207,3,121258,12
2758,SP-UL-0652,3,8671,12
2758,HE-BO-0011,1,29798,24
2758,TV-SO-0598,3,22705,24
2758,CA-SO-0380,3,132088,12
2760,TV-SO-0674,2,65591,24
2761,PR-CA-0269,3,48450,6
2761,CA-OL-0026,1,104395,24
2761,TA-XI-0395,1,65049,12
2762,GA-SO-0522,3,46811,24
2763,RO-AS-0069,2,12970,24
2763,RO-NE-0461,1,8615,24
2764,WE-LO-0262,3,6911,24
2765,TA-SA-0424,2,63493,24
2765,LA-AC-0430,3,51049,24
2766,PO-SA-0749,2,2107,12
2766,KE-ST-0777,3,9743,36
2767,CA-UG-0682,1,1262,6
2767,SP-BO-0675,2,37261,24
2767,RO-D--0724,3,1074,36
2768,LA-MI-0378,1,76081,12
2768,SM-SA-0183,2,12359,12
2768,CA-BO-0139,2,924,6
2769,CA-PA-0704,1,111108,24
2769,EA-NO-0691,1,8485,6
2770,PR-EP-0653,3,41965,36
2771,TA-AM-0070,2,67227,6
2771,MO-BE-0085,3,16857,36
2771,MO-CO-0079,2,6613,6
2773,SP-UL-0663,3,18592,12
2773,TA-AP-0118,1,74700,36
2774,TA-SA-0292,2,26029,6
2774,GA-NI-0659,1,28439,6
2774,PO-ON-0540,2,2844,24
2775,MO-DE-0681,2,35248,12
2778,ME-TR-0637,1,5648,36
2779,RO-AS-0503,2,3765,6
2780,CA-UG-0237,3,199,36
2780,SP-JB-0670,2,36585,12
2781,CA-SO-0571,3,136061,12
2781,SP-BO-0675,1,37261,24
2781,TV-SA-0035,1,28055,24
2782,LA-MI-0126,1,182628,24
2782,SM-SA-0511,3,61886,24
2782,WE-MI-0077,1,9042,24
2782,PR-HP-0570,3,47038,6
2782,MO-AC-0116,3,54778,36
2783,PO-AN-0317,3,544,24
2783,EA-AP-0531,3,1606,6
2783,KE-HP-0594,1,4867,36
2784,RO-CI-0157,2,9662,24
2784,CA-AN-0754,1,1047,36
2785,LA-DE-0392,1,94459,6
2786,WE-MI-0767,1,13258,24
2787,CH-SA-0420,1,1943,24
2787,SM-RE-0059,1,113551,6
2787,MO-LO-0542,2,3637,24
2787,TV-LG-0088,3,112050,6
2787,CA-UG-0735,1,312,24
2788,CA-AN-0308,2,669,12
2788,RO-CI-0628,3,8712,24
2789,LA-MI-0378,2,76081,12
2789,TA-MI-0286,2,62308,24
2790,ME-KI-0408,1,557,36
2790,RO-CI-0267,3,10560,24
2791,MO-DE-0681,3,35248,12
2792,PO-AM-0514,1,4428,12
2792,MO-DE-0443,3,60187,12
2792,GA-SO-0522,2,46811,24
2793,MO-ST-0099,1,5637,24
2793,KE-RA-0646,3,5228,36
2793,HE-AU-0274,3,23870,24
2793,EA-JA-0725,3,1015,36
2795,HE-BE-0546,3,9630,24
2795,CH-BO-0764,2,1647,6
2795,PR-XE-0350,2,42614,12
2796,MO-DE-0515,2,6638,6
2797,TV-PA-0348,1,34816,24
2797,MO-DE-0618,1,62497,6
2798,CA-FU-0096,1,110028,24
2798,CA-BO-0493,2,606,24
2798,CA-AM-0615,2,150,12
2799,SP-BO-0129,2,30421,6
2800,RO-CI-0013,2,5759,36
2800,PO-ON-0535,2,2680,24
2801,SM-GA-0128,1,31599,24
2801,TA-SA-0332,1,56353,36
2801,TA-LE-0633,2,37316,24
2801,HE-JB-0140,1,19349,24
2802,EA-JA-0228,3,17483,36
2803,PO-SY-0288,1,4217,36
2803,WE-HP-0775,1,14841,12
2805,RO-LI-0298,3,11814,36
2806,WE-MI-0393,3,10748,6
2807,KE-CO-0720,2,10672,12
2808,KE-DE-0133,3,1533,6
2808,CH-RE-0773,2,1135,12
2808,HE-BE-0546,1,9630,24
2808,CA-BO-0426,2,872,36
2809,PO-AN-0317,1,544,24
2810,TA-AM-0441,2,33063,12
2810,PO-AN-0257,3,1046,36
2811,SM-MO-0630,3,24036,24
2811,TV-LG-0636,2,24269,36
2811,TA-SA-0499,2,37912,24
2812,PO-MI-0158,1,1272,24
2812,EA-AN-0091,3,9287,6
2813,CA-CA-0534,2,67696,6
2814,LA-MI-0057,1,197846,36
2814,GA-SO-0562,2,39439,12
2815,SM-MO-0630,2,24036,24
2818,SP-JB-0650,1,32845,24
2819,HE-JB-0304,1,14533,6
2819,LA-DE-0211,3,140299,12
2820,TA-AP-0721,1,27720,24
2820,HE-BO-0011,3,29798,24
2821,CA-BO-0426,1,872,36
2821,LA-LG-0163,1,117305,36
2821,HE-SK-0678,2,15450,24
2821,MO-BE-0525,1,37174,12
2822,KE-ST-0777,3,9743,36
2822,PO-ON-0246,3,2554,12
2823,SM-RE-0486,3,18723,6
2823,RO-AS-0069,2,12970,24
2823,GA-SO-0036,2,36749,12
2823,LA-HP-0082,3,141535,12
2824,LA-HP-0386,2,33257,36
2824,CA-NI-0371,1,73151,36
2824,TV-ON-0104,3,62436,36
2825,TV-TC-0325,3,64998,24
2825,PR-HP-0043,2,13418,12
2826,TA-LE-0703,1,40022,24
2826,WE-LO-0066,1,9711,12
2827,TV-TC-0356,2,118420,12
2828,PR-BR-0482,1,47757,24
2829,SP-UL-0336,2,39597,24
2829,CH-BO-0524,3,813,6
2830,CA-OL-0463,2,46467,24
2830,MO-CO-0500,2,3634,12
2831,SM-BO-0527,2,30839,12
2832,CA-SO-0571,1,136061,12
2832,MO-SA-0201,2,14622,24
2832,WE-HP-0073,1,2941,24
2832,KE-ST-0159,3,13073,24
2832,MO-DE-0405,3,2690,6
2833,LA-MS-0090,3,121233,12
2834,EA-NO-0305,3,8383,6
2834,CA-AM-0590,3,891,12
2835,SM-RE-0021,2,52328,12
2836,SP-JB-0568,3,12896,24
2836,RO-NE-0440,3,9366,12
2836,TA-AM-0170,2,69823,24
2836,MO-DE-0559,1,55401,36
2836,PR-BR-0130,3,30583,24
2837,SP-HA-0620,2,13696,6
2837,SP-HA-0134,3,24023,6
2838,WE-MI-0438,3,9492,24
2838,HE-JB-0666,2,13788,12
2838,RO-AS-0694,1,9943,36
2838,KE-DU-0411,1,12738,36
2838,PR-BR-0173,2,46996,6
2840,TA-AM-0441,3,33063,12
2843,HE-PH-0020,3,8605,24
2843,EA-NO-0305,3,8383,6
2843,MO-DE-0001,3,44312,12
2844,CA-GO-0448,1,36564,6
2844,MO-DE-0192,2,17924,36
2845,KE-LO-0488,1,3630,6
2845,LA-AP-0394,2,171548,24
2846,SM-OP-0330,2,16130,12
2847,HE-BO-0627,2,15833,24
2847,CA-SO-0571,2,136061,12
2847,GA-MI-0492,3,51987,24
2848,WE-MI-0329,2,2319,36
2851,PO-AM-0435,3,4107,36
2851,SM-GO-0403,1,87688,12
2851,CA-PA-0307,3,123661,6
2852,CA-SO-0571,3,136061,12
2852,SM-OP-0330,1,16130,12
2853,LA-DE-0442,3,194159,36
2853,TA-AM-0170,1,69823,24
2853,LA-MI-0378,2,76081,12
2855,KE-DU-0544,3,9743,6
2855,TA-LE-0703,1,40022,24
2856,ME-KI-0747,3,1615,6
2856,SM-AP-0760,2,44860,12
2857,CA-AM-0251,1,871,6
2857,MO-RA-0156,3,7787,24
2858,PR-XE-0567,1,21414,24
2859,KE-KE-0098,3,14306,12
2859,KE-RA-0341,2,14325,36
2860,HE-SK-0046,2,4710,6
2862,KE-RA-0575,2,12888,36
2862,GA-NI-0659,3,28439,6
2863,MO-MI-0436,3,3309,36
2863,CA-AN-0308,2,669,12
2863,LA-LE-0398,1,72781,24
2863,PO-AM-0459,3,2933,12
2863,ME-SA-0279,2,4289,6
2864,MO-LO-0542,3,3637,24
2864,PR-BR-0699,2,32559,6
2864,PO-RE-0561,2,2904,36
2864,HE-SE-0358,3,10674,36
2865,EA-AN-0387,3,15330,12
2865,CA-BO-0127,2,390,24
2865,TV-PA-0752,2,91396,6
2865,SM-AM-0667,3,8193,12
2866,ME-SA-0607,2,5511,6
2866,KE-ST-0600,1,13389,6
2867,LA-RA-0382,2,94932,12
2868,KE-RA-0212,1,6474,6
2869,WE-CR-0388,3,7396,36
2869,CH-BO-0524,2,813,6
2870,MO-LO-0542,3,3637,24
2870,CH-BO-0596,2,1926,24
2870,HE-AU-0219,1,8755,6
2871,KE-ST-0766,3,1024,24
2872,CA-NI-0634,3,82242,36
2872,SP-HA-0574,3,34832,36
2872,SM-VI-0352,1,147364,6
2875,SM-AM-0240,3,42288,12
2876,EA-AP-0389,2,3130,6
2876,ME-KI-0480,3,3343,36
2876,CA-AN-0686,3,728,6
2876,SM-AP-0464,3,38074,6
2876,TA-MI-0521,2,28382,6
